CUID,RUID,SSN,first.name,middle.initial,last.name,street.number,street.name,apartment.number,city,state,zipcode
16083,21380,706173466,Sivasothy,P,Kretschmer,126,Fedyshyn Parkway,6d7,Forked River,NJ,8731
17085,23326,244827841,Sissie,,Raffa,156,Chabna Road,2m8,Tamaroa,IL,62888
5198,14952,446226831,Cirulli,B,Doret,538,Mingarelli Pkwy,6h7,Dawson,NE,68337
18270,32044,638460582,Cohn,J,Winker,18,Seifert St,7w2,Cutshin,KY,41732
9908,13211,0,Benin,U,Signorellis,875,Ethel St,8r4,Richland,MO,65556
18128,18128,0,Heping,N,Yungmuh,416,Carl Road,3m7,Mansfield,OH,44903
5441,5441,0,Lien,U,Fukuzawa,767,Magdelyns Pkwy,7i4,Kingston,RI,2881
9972,9972,355900076,Gililland,,Romona,253,Narayanasamy Street,8w6,Sulphur,KY,40070
9188,9188,460861003,Kass,X,Findley,233,Minnis Pkwy,4x5,Martin,SC,29836
11702,21678,543216031,Carena,Q,Stefano,597,Ine Lane,3v0,Dixon,NM,87527
17017,17017,547761354,Hoong,S,Hanks,810,Hampton Ln,8q4,Lynchburg,VA,24504
19267,19267,248427665,Berger,E,Dasmin,67,Parrishbell Road,8d5,Hanover,NH,3756
13063,29779,640115506,Sitruk,Y,Wenmiin,956,Santarossa Lane,5c2,Waiteville,WV,24984
9849,9849,162684638,Varmazis,R,Coche,248,Carone Road,7u6,Silver Spring,MD,20900
13990,29836,0,Skillen,V,Vans,158,Lessard St,5f6,Honolulu,HI,96808
18823,22689,337174010,Sookedeo,U,Busichio,NA,P Box 3273,,Brewster,WA,98812
19665,19665,485711443,Whiskin,W,Ertan,962,Lanny St,1b5,Red Ash,VA,24647
17459,19433,344142746,Tuomola,F,Diumenjo,94,Hinchley Rd,4i2,Wabbaseka,AR,72175
16216,16216,0,Golding,,Nagamori,163,Blaesser St,8y8,Blackstone,VA,23824
8596,19978,0,Melodi,T,Dauber,NA,PO Box 3687,,Christiansted,VI,824
15386,15386,434323660,Tajima,,Gabbey,222,Oggioni Street,0c7,Bamberg,SC,29003
3958,3958,277553200,Ary,,Britto,500,Barrile St,6g5,Palatine,IL,60067
10540,10540,544551216,Laug,,Bigger,550,Tazeau Avenue,6v5,Jensen,UT,84035
16579,21142,0,Satoda,I,Schmeder,211,Kanya Road,2o0,Tranquility,NJ,7879
14675,14675,644270575,Seminario,A,Ulrike,733,Ric Street,1h4,North Platte,NE,69101
524,9464,0,Kouhi,J,Rosette,800,Bieksha Lane,3c0,Harrisvlile,NH,3450
17136,36480,668461270,Bulnes,,Demarco,687,Aba St,1o4,Darien,CT,6820
6490,19530,107400530,Hartig,S,Friet,479,Lisch Ave,5w5,Mc Allister,MT,59740
4433,4433,767518777,Jinho,I,Mcmanis,705,Vogeley Road,4a2,Brooksville,ME,4617
13543,24907,0,Ribollet,I,Steen,NA,O Box 1504,,Autora,IL,60505
19218,19218,0,Hafbour,J,Summerfield,NA,PO Box 1259,,Newfanep,VT,5345
12856,23500,653635866,Hoebart,,Jayalekshmi,350,Brosseau Lane,5j7,Rock Rapids,IA,51246
18555,35751,266486025,Wrntholt,P,Perches,250,Loie Ave,4g3,Kosrae,FM,96944
17878,17878,658106203,Bulleid,B,Henne,193,Monet Road,2x4,Salt Lake City,UT,84101
17610,29770,526770256,Amargo,,Rudell,NA,PO Box 1783,,Cruz Bay,VI,831
11343,15340,0,Czayo,K,Kvaralynn,420,Thelma Lane,1u4,Ashaway,RI,2804
1480,1480,276303355,Grib,U,Tailinh,36,Ranga Rd,3w5,Charleston,SC,29408
5929,6468,0,Jinny,P,Oingres,103,Slaven Lane,8000,Batesland,SD,57716
6601,6601,311766258,Dagger,E,Richardson,730,Thee,2z7,Lambert,MT,59243
1029,1029,101152148,Ricou,H,Stabnow,368,Vangelder Road,0c4,Washington,DC,20231
17768,17768,576554826,Hattie,H,Alsfeld,421,Kosakewich Pkwy,6d0,Boswell,IN,47921
3038,17669,514122617,Mozes,A,Goyer,909,Bodapati Street,1b1,Newark,DE,19717
2429,2863,348834710,Mohidin,G,Aluin,261,Manon Rd,0d3,Toledo,OH,43602
16204,35745,0,Vrinda,H,Manion,586,Millspaugh Street,3q2,Tulsav,OK,74159
17587,37460,0,Homere,B,Emesh,83,Masaya Street,1l3,Svchroeder,MN,55613
4899,13023,0,Yungyu,F,Clarita,NA,OP Box 408,,Deer Park,AL,36529
18803,23402,0,Demone,B,Burie,172,Migo Road,6v0,Frisco,TX,75034
14710,30744,0,Peek,P,Lavia,16,Gabin Ave,4f1,Des Moines,IA,50940
10621,10621,0,Aima,T,Kheng,231,Seo Avenue,2y3,Castalian Springs,TN,37031
7752,25127,0,Quee,E,Hazley,429,Clotilda Avenue,1z5,Drewsville Nh,NH,3604
14847,27380,0,Donohue,Y,Decarie,529,Paulinus Rd,6a2,Manitou,KY,42436
9344,23364,0,Gruz,Y,atto,5,Cully,8d8,Seattle,WA,98188
1320,1320,321412568,Dalecio,,Oliver,175,Heiney Road,0p3,Fairbanks,LA,71240
13001,13001,772812287,Pezzarossi,D,Cheshaek,947,Ferdinanda Ave,0q2,Kosrae,FM,96944
14690,14690,716570681,Machattie,W,Blinnie,533,Kogelnik Avenue,8l8,Barneveld,NY,13304
247,247,677310513,Roudier,C,stephayn,419,Jaakoppi Ave,5h2,Eagle Next,NM,87710
11696,11696,0,Tosca,J,Amity,72,Chianfong Ln,8l7,Providence,RI,2912
2018,2018,702550746,Gaukrodger,,Yokokawa,103,Hinch Avenue,2c6,Neillsville,WI,54456
16658,16658,0,Ambrosini,,Bouton,922,Calman Ave,0r2,Walpole,NH,3608
14995,14995,262024063,Gennimatas,,Chesseri,300,Mihalek Road,7j0,Marmaduke,AR,72443
10413,10413,351727234,Uhlmann,Q,Benida,931,Vanrijn Street,4c4,Justiceburg,TX,79330
15330,15330,624423664,Mcmahon,D,Aristides,390,Bieksha St,4q3,Kirby,WV,26729
8012,18113,0,Nurmi,B,Tonny,964,Swiger St,2j4,Roario,TX,746
1699,11847,244834345,Katatae,,Mann,NA,PO Box 2511,,Suhnapee,NH,3782
3560,3560,611788871,Christof,,Ricci,202,Noorasmah Ave,8b5,Springfield,VA,22152
10100,10100,0,Adelaide,I,Moonistt,586,Greger Street,2z8,Crab Orchard,KY,40419
6619,6619,215061206,Petel,L,Mazzotgtam,476,Aina Ln,1t8,Jensen,UT,84035
7077,25826,706221135,Meuter,V,Selkirk,191,Geleynse Road,3h4,Newark,DE,19712
10005,10005,482232658,Stagnone,V,Imai,273,Saifullah Rd,0s1,Lincoln,NM,88338
5636,5636,405871417,Duarri,V,Murrillo,617,Dittus Avenue,7h3,Newmarket,NH,3857
12250,13222,238023562,Riedmueller,O,Gerd,531,Leckich Rd,8m2,Flagstaff,AZ,86038
18065,18065,211227655,Cuthbert,L,Gathmann,NA,PO Box 970,,Chandler,OK,74834
2524,2524,643084126,Schloff,K,Selene,NA,PO Box 4719,,Agana,GU,96925
19322,19322,211013576,Yahy,M,Jalalizadeh,823,Heide Street,6c2,Needham,AL,36915
15639,26573,700717355,Kacy,B,Hauteville,732,Sakuragi St,1s4,Jewell,IA,50130
19165,19165,670454522,Caunes,B,Loedel,51,Hamsa Ave,3s5,Vieques,PR,765
18195,18195,178031875,Nuth,I,Inessa,775,Vice Avenue,7l7,Barceloneta,PR,617
5134,5134,0,Patricial,,Bricquet,NA,PO Boyx 189,,Stockton,IA,52769
5378,25227,0,Villiers,R,Myrtice,995,Mcarthur Street,5q1,Tucson,NE,85722
5131,24481,342277060,Kamstra,,Prabha,986,Straessler St,2y8,Conner,MT,59827
14910,14910,0,Vanstory,,Latia,140,Sekino Ave,4s5,Saint Clair,MI,48079
15141,30150,288103003,Moynier,L,Lafrancois,702,Uhas Road,5v7,Desha,AR,72527
12267,12926,112600473,Avey,Q,Vorhies,NA,PO Box 169u4,,Satin,TX,76685
16864,19082,761600731,Patteson,X,Zilio,545,Bratley Avenue,5j5,San Juan,PR,905
5208,5208,0,Corona,A,Cheung,449,Bremrekamp Lane,0z1,Ely,NV,89301
15682,33244,608438514,fotsey,,Ugwa,203,Osborne Ave,1s5,Sebasco Estates,ME,4565
16745,16745,0,Rachida,U,Cheng,407,Kristjanson Parkway,7f0,Randolph,UT,84064
15311,15311,422183676,Izak,A,Insua,383,Minemura Rd,7p5,Hartshorn,MO,65479
9553,9553,450658026,Pope,B,Reinaldo,563,Roll Pkwy,0b5,Braymer,MO,64624
6876,6876,153588806,Flaxman,L,Soule,144,Athena St,6w5,Haddix,KY,41331
10603,10603,0,Ekeloef,Y,Ohmeis,54,Auliffe St,6k5,Portland,AR,71663
7594,24191,652344742,Caz,Q,Raquel,NA,PO Box 1740,,Mercer,ND,58559
1051,1051,0,Esi,I,Waites,627,Twist Road,8t6,Saulsbury,TN,38067
305,305,0,Needles,F,Brouwer,720,Moscardelli Street,0i6,Mc Kenzie,ND,58553
4012,23709,152018001,Valda,V,Hoishi,438,Parciak Ave,3w8,Herndon,VA,22091
14365,31867,182080385,Paz,H,Dujardin,676,Delevoh Av,6u4,Columbia,SD,57433
15009,26923,604683680,Joela,A,Behrman,261,Proell Rd,5o1,Kosrae,FM,96944
19144,19144,415682857,Salinas,T,Mujtaba,NA,PO Box 44,,Wiseman,AR,72587
17824,17824,0,Takahito,A,Surreau,858,Laurenson Ln,6j4,Kendall,MI,49062
17650,17650,458232717,Yori,,Rhynas,537,Ewanchyna Ln,5j6,Denver,CO,80236
4766,8891,651287583,Veljko,,Kenidnger,943,Helseth,3w5,Conway,NH,3818
11054,28792,258235455,Navalta,Z,Sammarco,699,Raspvr,2t5,South Londonderry,VT,5155
7865,7865,0,Mosur,O,Bergstroem,915,Fusako Avenue,2u3,Cloumbia,SD,57433
19288,36687,0,Maisenbacher,D,Meggy,918,Gerbaud Avenue,1n7,Isle of Palms,SC,29451
2753,11819,108580338,Pumphrey,V,Konda,603,Ple Pkwy,5z0,Kirkwood,DE,19708
1522,1522,352521021,Lourdmary,A,Mcmannen,NA,PO Box 368,,Fort Wayne,IN,46898
19191,29310,153440752,Inhulsen,J,Elisa,291,Katsouri Road,3t7,Hogansburg,NY,13655
12414,19185,570080353,W,E,kAio,756,Fredette St,6q0,El Paso,TX,79950
10988,19682,0,Edmonds,R,Jo,352,Hsaert Avenue,5m6,vovey,MN,55709
5070,14162,376224322,Nali,,Kendi,4,Sevieri St,5y5,Providence,RI,2905
16983,16983,341472108,Wenger,G,Mitchard,465,Bizga Street,0h0,Frederiksted,VI,840
2077,12984,0,Blee,S,Werstlein,362,Etter Road,8i7,Hart,TX,79043
4289,20602,0,Severn,J,Sechen,987,Lomelino Pkwy,1s3,Newbury,VT,5051
12814,18629,0,oMebes,Q,Evert,104,Youssef Avenue,8s3,Barney,ND,58008
9072,19874,0,Mccloskey,D,Noppel,523,Quero Street,1k8,Las Vegas,NV,89199
4494,4494,0,Ajlouny,P,Vizet,403,Namee Ln,6q8,Rosebush,MI,48878
5408,5408,408552882,Galliani,D,Mccullar,379,Ulli Road,1y1,Warrens,WI,54666
737,17244,731163845,Collom,J,Setian,NA,PO Box 1q06,,Pomona,NJ,8240
6924,6924,0,Mortie,,Abdelk,NA,POB ox 3175,,Bandytown,WV,25012
18305,27030,333648802,Gran,,Cloteal,NA,PO Box 951,,Steen,MN,56173
8858,8858,0,Schipholt,V,Frost,660,Venuti,2u1,Salt Lake City,UT,84184
10088,10088,0,Soumnavong,P,Daulton,311,Lyliane Lane,4n4,Watertown,CT,6779
19776,37645,0,Maren,F,Beinart,788,Trejo,0t2,Valley Lee,MD,20692
13115,13115,661737016,Keers,X,Middlesworth,425,Timmie Lane,1w5,Inwood,IA,51240
13925,23279,740582458,Rody,V,Chapa,229,Dudas Road,8x3,Moville,IA,51039
10153,10153,716152151,S,K,Ninneta,802,Lothert Avenue,6x8,Tripoli,WI,54564
8235,8235,804601701,Egan,,Perret,142,Goza Road,3x4,Cromwell,IA,50842
18444,18444,452834014,Mabelle,F,Sibeal,166,Esquivel Ave,5i6,Dallas,WV,26036
18757,18757,748371708,Binggeli,C,aea,863,yers Road,4t6,Humble,TX,77396
16295,18828,653630733,Si,R,Wilburn,901,Liana Street,2c8,Lost Springs,WY,82224
17338,34413,0,Dejongh,E,Chris,499,Rayne Road,0y4,Abetrdeen,SD,57402
12112,12112,0,Zaka,F,Studds,825,Manouk St,40000000,Manilla,IA,51454
17729,33059,627862743,Baranzini,E,Luszcz,743,Still Street,3r1,Cloverdale,VA,24077
4066,8010,0,Awana,H,Rudie,871,Tsunoda Ave,1p0,Plum Branch,SC,29845
7830,7830,0,Singlar,M,Rabaglia,32,Oriard Street,6t7,Kosrae,FM,96944
6058,14314,722526826,Oruna,,Analisa,516,Alf Rd,2v4,Spokane,WA,99203
3178,3287,0,Gorker,S,Ivy,277,Lema Street,3t6,Tucumcari,NM,88416
11808,27727,416507025,Brammer,S,Souther,380,Zemp Lane,8j2,Lake George,MN,56458
10461,14814,860720335,Bitterli,G,Sampaleanu,554,Kravitz,1c7,Mount Laurel,NJ,8054
14063,14063,303254267,Chapon,F,Ishida,NA,PO Box 4355,,Redwood Estates,CA,95026
2344,2344,204231647,Dauber,O,Hutchinson,787,Berno St,6l3,Harris,NC,28074
10099,10099,152023308,Pintwala,T,Strumberger,316,Sukimoto Street,3t4,Dixon,MT,59831
17439,17439,0,Betler,,Dahlstrom,654,Fwp Avenue,5a6,Washingtonx,PA,20595
13756,13756,0,Scarpaci,H,Yoshimitsu,623,Christ Street,0r5,Marina Del Rey,CA,90295
12097,15569,708723573,Oribello,,Weidemann,66,Romann Lane,4h8,Green Bsy,WI,54311
5273,22082,0,Spass,,Koraltan,NA,PO Box 1166,,Wilber,NE,68465
18007,18007,425455500,Ciochon,W,Barrenechea,95,Yokeley St,4t3,Covington,IN,47932
1847,5349,660723803,Adhi,,Ehouman,NA,PO Box 4974,,Hoxie,AR,72433
829,9479,407568857,Gaughan,,Walch,673,Georing Lane,7s7,Westford,VT,5494
17355,17355,248618081,Sullivan,R,Tull,907,Gatiss St,5l4,Proctor,AR,72376
6005,6005,721863720,Lindbloom,M,Claudina,436,Pris Road,3i3,Estes Park,CO,80511
130,15600,0,Pascher,Q,Mccombie,591,Khuon Ave,700000,Wakpala,SD,57658
6816,9247,0,Vanbenthem,,Prata,NA,PO Box 280,,West Salwem,OH,44287
7751,7751,563431610,Fujisaki,B,Tenedora,509,Herbers Rd,8d2,Canaan,NH,3741
5734,11285,132817453,Marovich,L,Steck,663,Dubish Street,8n7,Columbia,SC,29219
1213,1213,761255837,Stan,R,Johny,136,Allene Road,5r2,Liberty,NC,27298
5628,5962,634030644,Hallett,K,Delbrouck,300,Allistir Road,5g8,Glen Burnie,MD,21061
7053,24385,0,Barajas,Z,Giandana,502,Huibregtse Parkway,6j4,Toston,MT,59641
13487,13487,511713130,Maideen,,Margee,698,Norimatsu Rd,6b6,East Burke,VT,5832
17320,17320,0,Brantner,,Cifelli,768,Novak Ave,1g1,Agana,GU,96918
8872,17799,676652260,Benedetto,D,Lucco,30,Anatole Parkway,0,Conasauga,TN,37316
18920,29451,0,Mansoor,C,Chassen,278,Bundschuh St,4k2,Kaumakani,HI,96747
18257,18257,115823265,Arnspiger,E,cindon,902,Benedict Road,6i3,Frederiksted,VI,840
16332,16332,235300774,Weber,,Moncivais,847,Mazni Street,0k5,Marshall,IN,47859
3841,3841,175071025,Dusko,,Natty,597,Kumy St,1w7,Firth,ID,83236
6936,9401,282531503,Dickie,A,Ism,211,Stolle St,1n3,Agate,ND,58310
17945,35599,340621160,Gaona,U,Emde,NA,PO Box 3491,,Seaford,DE,19973
12568,21134,0,G,V,tSrawczynski,962,Broad Avenue,20000000,Olney,MD,20832
18797,18797,781415745,Borboen,D,Daele,603,Cosimo Ave,6b0,Tyler,TX,75711
18334,18334,224724346,Bowser,,Heid,686,Helm St,1w4,North Stratford,NH,3590
18452,22184,475403416,Shirleyann,W,Enrica,575,Overton Avenue,3p0,Ashland City,TN,37015
6273,6273,503153466,Ash,S,Nyeita,115,Skrobecki Rd,0i3,Flora,LA,71428
13910,23567,0,Jalaluddin,J,Ferrier,573,Loper Street,8b6,Rison,AR,71665
18504,18504,0,Tomioka,B,Graff,796,Feron Pkwy,5h2,Birmingham,AL,35201
17174,29859,750224186,Cuzzo,Q,Eriko,238,Hardt Street,4l8,Kaaawa,HI,96730
880,15937,0,Pulik,Y,Servidio,739,Seher Rd,4y2,FpO New York,NY,9511
41,9006,658182888,qAveue,D,Serne,794,Prudo Street,4a1,North Platte,NE,69103
17842,17842,0,Sam,,Deagle,297,Dioso Road,1j1,Syracuse,NY,13202
8885,28573,0,Jovalekic,,Simmers,328,Fullen Ln,0x2,Charlotte Amalie,VI,802
13499,15451,275585433,Wernher,T,Pickering,834,Siddall Ave,4j7,Christiansted,VI,823
16669,36315,403824180,Obergefell,Q,Piombo,883,Clavier Avenue,2f0,Agana,GU,96927
1695,1695,276683862,Asselin,J,Mier,697,Kline Avenue,0i0,Las Vegas,NV,89119
6977,21042,654651581,Pierracos,R,Leeb,717,Sassan,8h1,Buena Vista,NM,87712
2680,2680,145344444,Chengtseng,A,Schrambke,22,Gschwind Avenue,4z2,Washington,DC,20428
18537,18537,713558258,Giovannetti,,Walko,131,Sucha Avenue,5m7,Frederiksted,VI,841
18641,28730,0,Costadimas,N,Samira,520,Castoleman Ave,4h5,Victor,IA,52347
1420,1420,426273521,Bagshaw,O,Aggergaard,NA,PO Box 4926,,Roanoke,VA,24018
11057,20477,111063141,Melamed,U,Mccully,295,Khanvali Road,5o3,Bethany Beach,DE,19930
18468,18468,710556512,Hjartarson,Q,Elfferich,48,Algernon Rd,3i6,Bloomfield,CT,6002
13813,13813,685658254,Furey,H,Hamlette,651,Stiglitz Avenue,5x5,Pendleton,TX,76564
3776,3776,348758481,Kiem,T,Burruss,516,Anjanette Ave,4p5,Flora,IN,46929
7584,7584,270742528,Elvira,K,Bahrism,214,Bunning Street,7w2,treenville,SC,29612
15482,15980,628541020,Meridel,I,Shafer,110,Bot Street,5b5,Tontitown,AR,72770
1491,19197,182635708,Antflick,M,Streicher,643,Halfaker Street,0v1,Clallam Bay,WA,98326
5131,5131,342277060,Kamstra,,Prabha,586,Straessler St,2y8,Conner,MT,59827
6263,13390,0,Rivest,,Rhetta,513,Oryal Street,4d8,Wheatland,MO,65779
4647,4647,126541888,Gabriele,X,Christopher,522,Apotheloz St,7c5,Gillette,WY,82717
13243,18236,726046713,Stofko,C,Teok,553,Mototaie,6j6,Dunnville,KY,42528
10879,10879,664838337,Broeck,T,Ensell,350,Chingtsun Avenue,6l8,Comerio,PR,642
19680,19680,446364770,Cornelison,,Deiadrel,920,Bembry Lane,3k1,Springville,UT,84663
16628,16628,104048486,Loughery,,Scheidt,158,Sriram Avenue,3b5,Sycamore,PA,15364
3026,3026,0,S,R,Ahmanmn,917,Danit Ave,2c1,Hillsboro,KS,67063
7316,18913,0,miedrauer,I,Harrold,183,Conradson Rd,8c4,Pinebluff,NC,28373
8490,25985,0,Adccok,,Quin,630,Soper Rd,4s1,Nxewbury,NH,3255
4779,4779,635360734,Gantner,T,Stegall,NA,PO Box 3946,,Notrees,TX,79759
19529,19529,0,Tysdal,,Wisckol,889,Devroome Parkway,1t2,Fence,WI,54120
5292,5292,0,Hidematsu,U,Muras,310,Deanna,7r5,Farmigngton,WA,48333
10142,20855,571600318,Mcwilliams,,Pontacq,525,Kaczmarska Road,7y4,Rancho Santa Fe,CA,92067
9402,9402,0,Autorio,X,Nijen,624,Manlik Road,8n8,oenfield,IL,61862
8557,21292,0,Magenis,O,Ramachandran,365,Thalmann Avenue,2z5,Charlotte,NC,28209
19061,27958,507332385,Joelle,,Hurtt,649,nadi Street,8o0,Rockport,IN,47635
12499,28251,0,Abike,S,Cecili,918,Gird Ave,1y3,Charlotte Amalie,VI,803
9081,9081,421404828,Mulhall,N,Tupman,644,arketa Avenue,0w0,qAkron,OH,44396
15492,24999,0,Husna,P,Toyota,549,Vasudev Ln,5000,Sherburn,MN,56171
16225,34497,550078082,Jacquet,g,Vinson,502,Menu Road,500000000,Saint Paul,MN,55116
14969,14969,546354888,Moyers,,Overstreet,405,Kiltz Parkway,3,Flaxton,ND,58737
5646,17359,0,Diaferia,R,Mceuen,774,Agosta Rd,0p0,Dallas,TX,75207
7396,7396,188117317,Planesi,S,Sieben,82,Teh Rd,0a1,Paskenta,CA,96074
12962,12962,281433440,Neve,S,Guerette,NA,PO Box 1255,,San Antonio,TX,78221
12116,30263,217233884,Steur,N,Scarbrough,768,Lemmy Street,7q6,New Orlesans,AL,70181
8795,11532,0,Whittum,T,Feighan,113,Benz,0l3,Paynesville,MN,56362
1227,1227,0,Riudisill,L,Gaensslen,242,Antisdel St,2d6,Koseae,FM,96944
9722,28937,357226456,Carpino,,Stettner,625,Shurtliff,6z7,Owendale,MI,48754
7464,24854,648710058,Hoffmann,W,Koike,309,Kidd Ln,6p0,Warsaw,NY,14569
3232,17416,446627185,Greenhill,H,Leau,725,Balcerak Ave,6d2,West Warwick,RI,2893
12405,12405,758446732,Mathilda,E,Cioci,380,Maiz Road,3v4,New Braunfels,TX,78133
17409,30645,726384858,Grullon,E,Homan,351,Murielle Avenue,8b7,Raymond,NH,3077
5020,5020,0,Bengue,M,Baubkus,770,Naveen Street,8y6,Roxobel,NC,27872
7603,7603,0,Bresset,D,Mosteller,114,Michelussi Pkwy,6c6,Loomis,NE,68958
3262,3262,331585302,Woldeyohannes,,Bangs,176,Warnebold St,4u3,Alpena,MI,49707
14771,14771,246221344,Minguell,D,Vymazal,217,Karamitros Street,8l3,Haddonfield,NJ,8033
9182,9182,504370717,Ix,,Fobert,648,Francois Street,7v7,Altoona,KS,66710
16952,16952,0,Ashcraft,,Wickeraad,769,Biral St,0n4,Hershey,NE,69143
10284,10284,721821261,Eyde,,Hoggan,NA,PO Box 1418,,Letts,IA,52754
728,11609,0,Gowin,R,Hargreafves,980,Dehmer Street,5y1,Holualoa,HI,96725
18724,18724,173117435,Baskerville,,Knezy,998,Wann Ln,7l5,Leicester Junction,VT,5752
8595,8595,737522340,Bice,B,Browder,242,Punton Pkwy,8h0,Kosrae,FM,96944
15411,15411,0,Brana,Z,Tower,969,Lyndenj Rd,2j6,Johnston,RI,2919
4015,20661,672316152,Bresser,U,Louiqa,517,Schwoerer Avenue,1c6,Stamford,CT,6904
5438,24653,142344143,Btryd,,Crissey,496,Scheib,7000000,Caldwell,NJ,7007
9498,21447,0,Guthrie,W,Cox,43,Muzmmel Avenue,4l6,Kekaha,HI,96752
7362,24023,771152300,Ruitao,F,Felker,735,Domenici Avenue,2t5,Sabin,MN,56580
4909,4909,0,Corns,,Ryusuke,902,Robann,7i4,Penfield,IL,61862
18390,37825,747303270,Arayee,O,Senci,320,Kamoun St,4g4,oAltoona,AL,35952
6295,6295,413077020,Rudi,,Events,445,Shuchen Rd,8p1,Conner,MT,59827
18051,18051,0,Hannele,,Farlay,949,Glander Parkway,6h1,Crossett,AR,71635
3735,19309,472137585,Cb,T,Sridaran,604,Kaylil Rd,0a5,Coto Laurel,PR,644
16543,24462,218653167,Littlejon,W,Francesco,NA,PO Box 1299,,Mount Desert,ME,4660
19791,19815,670225587,Pujara,S,Frobel,NA,PO Box 2654,,Newkirk,NM,88431
7563,7563,0,Shafrir,U,Engr,811,Harpell Lane,0x7,Newark,DE,19712
9837,9837,151061133,Hamon,,Dropbox,824,Thuesen St,3m3,Dover,NJ,7801
5351,13118,0,Tarkowski,,Smithdeal,499,Chienhsiung,2l3,Clayton,NM,88415
12407,14149,333481364,Maute,M,Cmet,590,Shelbi Ln,2z0,Maarshall,WI,53559
11928,14218,636486535,Mickens,C,Leann,493,Tuma Street,8g2,Granby,MO,64844
1404,1404,248852616,Bilden,L,Supnet,724,Guttman Ave,6l3,Sharon,ND,58277
9972,15646,355900076,Gililland,,Romona,253,Narayanasay Street,8w6,Sulphur,KY,40070
13930,19562,0,Lemadec,E,Broa,36,Gilleland Street,4v5,Willard,WA,28478
3053,8108,704335885,Rohmah,K,Sypert,53,Susannah Pkwy,6n6,Suffield,CT,6078
631,631,301333634,Caires,M,Thng,79,Ellary Ave,7z5,Union City,MI,49094
18059,18059,178010032,Akama,,Liebmann,634,Faucette Rd,7o4,Agana,GU,96912
10243,13939,703084550,Nola,F,Kardatzke,928,Senisah Ave,0t1,Lore City,OH,43755
9072,15868,0,Mccloskey,D,Noppel,923,Quero Street,1k8,Las Vegas,NV,89199
11869,11869,0,Gibbins,G,Devillard,579,Markham Avenue,5r3,Zurich,MT,59547
11352,11352,0,Bisad,,Rennert,731,Gaspoz Avenue,5d2,Phippsburg,CO,80469
1218,1218,377401477,Banzhaf,,ookie,204,Maas Parkway,5p2,Pinetopd,NC,27264
14239,14239,306563008,Santini,Q,Kehayas,726,Heinemann Road,0f7,Hissop,AL,35081
997,2210,0,Crabtree,F,Shired,NA,PO Box 2337,,Milwaukee,WI,53224
10007,22988,146703682,Bajorek,,Annaliese,745,Lavictoire Rd,8k2,Downey,CA,90240
9413,22215,780355111,Tyra,Q,Lynwood,968,Curry,2k2,Ackworth,IA,50081
7277,7277,615732106,Adelina,P,Nguy,386,Janne Ln,0w5,Basin,MT,59631
17017,25967,547761354,Hoong,l,Hanks,810,Hampton Ln,8q4,Lynchburg,VA,24504
3196,3196,0,Hun,V,Heslop,147,Tjun,5o2,Fredericksburg,OH,44627
12986,28210,577213240,Marzella,T,Burk,661,Rodenberger Pkwy,0d8,Salt Lake City,UT,84124
18092,19454,250707501,Swansen,P,Delallee,776,Calahorra Parkway,3s4,Agana,GU,96919
15838,15838,481377215,Pinardu,V,Paxmon,713,Aden Road,0m3,Bath,NC,27808
18486,26234,535607173,Frederica,U,Eisele,835,Sordo Avenue,7m7,Ashland,KS,67831
12589,27398,125106231,Badioli,,Dusan,572,Ruikis,400,Sunburg,MN,56289
5762,5762,144743366,Cerberus,I,Bickford,649,Godcharles,4x5,Provo,SD,57774
11620,13249,354642365,Corretjer,D,Torkelson,615,Talgoe Rd,5u8,Christiansted,VI,823
15568,28173,0,Doretta,Z,Chisolm,675,Skraep,3t7,Sunnyside,UT,84539
9921,9921,311036174,Geneau,,Patoskie,88,Vasil Road,4g6,Minturn,ME,4659
11862,22545,548610622,Hampe,P,Dourley,898,Heike Ave,2000000,Kapaau,HI,96755
17766,17766,735087756,Murotani,E,Jimenez,305,Gearring,6a1,Lanesboro,PA,18827
14380,14380,234448824,Jalaie,W,Arriero,554,Duh Ave,6b4,Gresham,SC,29546
5146,17368,0,Maneikis,A,Mariappa,13,Leisten Rd,4h5,Mount Cory,OH,45868
9390,21622,425667120,Lamontagne,D,Chaprobn,22,Fiedler Street,0h1,West Milford,WV,26451
1354,16199,0,Maronda,T,Ananda,209,Veilleu Rd,4r1,Shacron,WI,53585
8075,8075,777875357,Poobah,Q,Brevard,262,Hui Ave,1t3,Roff,OK,74865
11654,21151,231031854,Halveerson,X,Widmayer,NA,PO Box 189,,Eddyville,NE,68834
16158,27565,465648451,Borsdorf,F,Oslund,795,Harptling,1t5,Evanston,WY,82930
9833,15464,0,Griesemer,U,Sant,23,Maded Street,5k6,Sudlersville,MD,21668
10715,10715,574713717,Caviel,n,Guidon,746,Satter Ave,3f6,Wardensville,WV,26851
18312,25548,524261483,Deatherage,G,Puay,318,Josey St,1o1,Wilmington,DE,19885
7970,21743,313422484,Emmitt,B,Infranca,NA,PO Box 4663,,Washington,DC,20451
6118,6118,245132887,Dunfield,X,Duparc,550,Boal Road,8d4,Hickman,NE,68372
7639,18863,702883506,Vierstra,E,Kaino,591,Connerty Pkwy,0r6,De Graff,OH,43318
10610,17061,465312732,Mikiko,,Teotor,671,Shown Avenue,1b2,Shawano,WI,54166
